2023-08-09 09:19:57.853086;London;18.13
2023-08-09 09:37:49.892780;London;18.32
2023-08-09 09:38:06.477379;London;18.32
2023-08-09 09:38:24.720982;London;18.32
2023-08-09 09:38:42.811168;London;18.32
2023-08-09 09:38:59.825828;London;18.32
2023-08-09 09:39:16.122646;London;18.32
2023-08-09 09:39:32.335794;London;18.32
2023-08-09 09:40:08.089681;London;18.32
2023-08-09 09:40:24.266631;London;18.32
2023-08-09 09:40:40.316896;London;18.32
2023-08-09 09:40:56.453533;London;18.32
2023-08-09 09:41:12.418802;London;18.32
2023-08-09 09:41:28.527852;London;18.32
2023-08-09 09:41:58.895343;London;18.32
